Latitude_Degrees,Longitude_Degrees,ClimSST,Temperature_Mean,Depth_m,Windspeed,SSTA,Distance_to_Plastic_km,Nearest_Plastic_Weight_kg,Percent_Bleaching
24.553,-81.3794,302.31,299.82,5.1,4.0,0.49,204.38588434808702,275.27,10.42
25.1996,-80.2233,300.63,299.89,11.0,4.0,-0.78,202.61371510727542,408.45,10.42
26.0713,-80.0912,297.21,299.73,17.4,6.0,0.33,175.03337655505632,359.44,10.42
24.5164,-81.6046,301.99,299.81,6.4,6.0,0.72,194.54542610256289,275.27,10.45
25.1314,-80.2725,301.32,299.88,10.8,3.0,1.19,208.43107329257057,408.45,10.47
24.7574,-80.7715,300.87,299.87,5.4,3.0,0.59,250.45175935298266,275.27,10.48
25.531,-80.1153,302.18,299.94,6.7,2.0,1.89,191.41587912164692,408.45,10.48
24.4776,-81.7209,299.31,299.8,18.5,6.0,0.41,188.1935665385457,275.27,10.49
24.6253,-81.1116,297.44,299.83,5.3,6.0,0.3,221.66537792521288,275.27,10.49
25.0139,34.9268,300.1,298.58,5.0,4.0,1.08,99.48786802672198,312.5,10.5
25.0139,34.9268,300.1,298.58,5.0,4.0,1.08,99.48786802672198,312.5,10.5
1.7747,125.0486,301.76,301.82,12.0,2.0,0.86,283.98384982415,319.58,10.5
1.7747,125.0486,301.76,301.82,12.0,2.0,0.86,283.98384982415,319.58,10.5
7.1005,117.0295,303.19,302.07,6.2,3.0,0.3,153.04030232541376,144.42,10.5
7.1005,117.0295,303.19,302.07,6.2,3.0,0.3,153.04030232541376,144.42,10.5
12.0832,-68.8971,262.15,300.08,4.0,6.0,0.76,6.171550023749977,91.9,10.5
12.0832,-68.8971,262.15,300.08,4.0,6.0,0.76,6.171550023749977,91.9,10.5
24.5149,-81.5546,299.86,299.84,6.8,5.0,4.38,195.4935035807142,275.27,10.53
24.5874,-82.9477,301.12,299.39,12.8,4.0,0.96,91.00860005767044,237.81,10.53
24.6492,-81.0306,301.68,299.85,9.8,5.0,0.08,227.53466714302792,275.27,10.53
24.6696,-82.9091,300.63,299.33,5.6,5.0,0.1,95.41957429913037,237.81,10.53
26.3093,-80.0596,301.89,299.7,19.2,3.0,0.24,158.7777016255648,359.44,10.53
24.6702,-82.9278,301.48,299.33,13.4,2.0,0.54,93.5474106015114,237.81,10.54
25.475,-80.1522,301.79,299.8,4.6,3.0,0.86,194.68258071372816,408.45,10.54
24.4489,-81.9496,301.97,299.78,9.3,4.0,0.78,182.94883943695345,275.27,10.56
24.5952,-81.2126,302.02,299.85,11.2,3.0,1.03,214.57949118996197,275.27,10.56
24.6692,-82.9276,301.07,299.33,18.8,4.0,1.01,93.55575824368351,237.81,10.57
24.4774,-81.8934,301.99,299.77,5.1,6.0,0.1,186.3541507519861,275.27,10.59
25.456,-80.1714,301.64,299.65,3.4,3.0,1.21,196.51037524532114,408.45,10.59
24.4546,-81.8593,300.53,299.77,5.1,4.0,0.75,184.0558160773168,275.27,10.61
24.9908,-80.4125,302.45,299.83,3.4,4.0,-0.16,224.939136716675,408.45,10.61
26.0966,-80.087,299.54,299.72,11.0,3.0,0.0,173.11268918493244,359.44,10.61
26.1399,-80.0899,262.15,299.79,8.3,3.0,1.21,170.73678256865048,359.44,10.61
26.3059,-80.0678,299.12,299.7,10.8,2.0,-0.17,159.6775768131105,359.44,10.61
24.5894,-81.257,301.98,299.83,8.3,3.0,0.96,212.33534227859957,275.27,10.64
25.3368,-80.1682,299.94,299.73,6.7,2.0,1.17,196.09822164329924,408.45,10.67
25.4791,-80.1274,300.7,299.8,6.7,4.0,0.37,192.22108116574574,408.45,10.67
25.8312,-80.099,300.13,299.7,10.5,2.0,-0.64,191.9575694342079,359.44,10.67
24.6274,-82.8108,300.2,299.31,12.6,4.0,-0.58,104.97237715440772,237.81,10.7
24.708,-82.7852,301.11,299.27,10.2,4.0,1.18,108.35057044427744,237.81,10.71
24.6062,-81.1654,300.99,299.86,14.8,3.0,1.05,217.53931145306137,275.27,10.72
24.7543,-80.7594,300.48,299.87,9.9,5.0,-0.66,250.76974898410933,275.27,10.72
18.3286,-64.9272,301.93,300.38,8.5,5.0,-0.3,187.58116895100773,366.17,10.74
18.3286,-64.9272,301.93,300.38,9.5,5.0,-0.3,187.58116895100773,366.17,10.74
18.3286,-64.9272,301.93,300.38,10.0,5.0,-0.3,187.58116895100773,366.17,10.74
18.3286,-64.9272,301.93,300.38,10.5,5.0,-0.3,187.58116895100773,366.17,10.74
18.3286,-64.9272,301.93,300.38,11.0,5.0,-0.3,187.58116895100773,366.17,10.74
18.3286,-64.9272,301.93,300.38,11.5,5.0,-0.3,187.58116895100773,366.17,10.74
25.0139,34.9268,300.1,298.58,10.0,4.0,1.08,99.48786802672198,312.5,10.75
25.0139,34.9268,300.1,298.58,10.0,4.0,1.08,99.48786802672198,312.5,10.75
12.4849,-61.4956,299.92,300.43,8.6,5.0,0.0,43.24521525938448,384.09,10.75
12.4849,-61.4956,299.92,300.43,8.6,5.0,0.0,43.24521525938448,384.09,10.75
18.3609,-78.3433,302.31,301.37,10.0,4.0,0.79,12.570270810424244,67.66,10.75
18.3609,-78.3433,302.31,301.37,10.0,4.0,0.79,12.570270810424244,67.66,10.75
18.44,-77.1603,262.15,301.03,8.0,5.0,0.52,78.33298045875718,322.61,10.75
18.44,-77.1603,262.15,301.03,8.0,5.0,0.52,78.33298045875718,322.61,10.75
4.2922,113.8256,303.03,302.55,11.0,3.0,1.18,98.2990119939674,162.05,10.75
4.2922,113.8256,303.03,302.55,11.0,3.0,1.18,98.2990119939674,162.05,10.75
24.7228,-82.8038,300.2,299.27,13.2,4.0,0.58,106.71747244515348,237.81,10.78
20.3845,-87.3132,262.15,300.8,7.0,4.0,-0.03,23.562903261358045,283.94,10.84
20.3845,-87.3132,262.15,300.8,8.7,4.0,-0.03,23.562903261358045,283.94,10.84
25.1026,-80.3436,300.39,299.74,1.5,3.0,0.71,215.96939614370848,408.45,10.87
24.5616,-81.4079,299.82,299.82,5.0,7.0,2.17,204.42454983234862,275.27,10.91
25.002,-80.3945,300.54,299.81,8.4,5.0,0.98,222.9178231775456,408.45,10.94
24.5478,-81.4256,299.85,299.82,10.1,4.0,3.31,202.43345114690595,275.27,10.95
24.6254,-81.1236,300.01,299.82,8.0,2.0,0.23,221.18146979869323,275.27,10.98
18.4933,-64.4603,300.4,300.19,10.0,4.0,0.77,206.6972259617563,222.73,11.0
18.4933,-64.4603,300.4,300.19,10.0,4.0,0.77,206.6972259617563,222.73,11.0
18.44,-77.1603,262.15,301.03,9.3,7.0,-1.66,78.33298045875718,322.61,11.0
18.44,-77.1603,262.15,301.03,9.3,7.0,-1.66,78.33298045875718,322.61,11.0
6.5134,117.9056,302.93,302.22,14.5,4.0,0.24,145.54955351485629,364.3,11.0
6.5134,117.9056,302.93,302.22,14.5,4.0,0.24,145.54955351485629,364.3,11.0
11.9635,120.178,302.7,302.02,7.0,5.0,-0.01,28.79186287418766,195.57,11.0
11.9635,120.178,302.7,302.02,7.0,5.0,-0.01,28.79186287418766,195.57,11.0
24.6273,-81.2312,302.32,299.81,5.8,6.0,0.02,217.2055899300085,275.27,11.0
24.4956,-81.7319,299.64,299.75,8.4,3.0,2.09,190.00986698777712,275.27,11.05
24.7129,-80.9465,300.77,299.79,4.4,3.0,0.79,237.65685138386146,275.27,11.06
24.4816,-81.9584,300.84,299.73,5.9,3.0,0.64,186.56244241790662,275.27,11.11
24.4978,-81.7333,300.48,299.75,6.4,4.0,0.67,190.23176988320066,275.27,11.11
24.5154,-81.6107,301.65,299.81,6.8,2.0,0.57,194.3098033645914,275.27,11.11
24.5243,-81.5224,301.36,299.84,4.8,4.0,1.8,197.28850133199637,275.27,11.11
24.5659,-81.6573,262.15,299.61,3.5,4.0,1.9,198.92993171722588,275.27,11.11
24.6217,-81.1564,300.43,299.82,7.8,4.0,0.54,219.48161527265904,275.27,11.11
24.6273,-82.8538,299.26,299.31,14.0,2.0,1.56,100.63074091909706,237.81,11.11
24.6324,-81.0904,300.09,299.83,3.7,2.0,1.46,223.26947898497426,275.27,11.11
24.6634,-80.9856,298.89,299.83,11.4,5.0,0.99,230.96242811855228,275.27,11.11
24.7195,-80.8408,300.46,299.85,6.1,4.0,0.6,243.3275192147302,275.27,11.11
24.725,-82.8063,300.67,299.27,15.5,5.0,0.06,106.50406867492923,237.81,11.11
24.8592,-80.5871,300.97,299.85,11.2,4.0,0.83,245.32185494879064,408.45,11.11
24.9043,-80.6105,301.59,299.81,4.1,8.0,-1.68,246.4655172395428,408.45,11.11
24.9545,-80.5044,300.3,299.73,3.5,4.0,1.1,234.82475428309237,408.45,11.11
24.9838,-80.4183,299.84,299.83,4.1,4.0,-0.06,225.665947953681,408.45,11.11
25.2245,-80.2142,300.56,299.84,4.1,4.0,0.91,201.43902050790277,408.45,11.11
25.3173,-80.1559,301.36,299.91,10.8,3.0,-1.07,194.9330943223149,408.45,11.11
25.8541,-80.1017,301.12,299.7,9.8,3.0,1.29,190.50972220138252,359.44,11.11
25.9607,-80.0988,301.16,299.73,12.0,4.0,0.82,182.85691809862456,359.44,11.11
26.0027,-80.1128,300.56,299.71,4.9,3.0,0.96,181.18988312770276,359.44,11.11
26.0625,-80.054,299.64,299.81,14.8,4.0,1.5,172.54129605653898,359.44,11.11
26.0641,-80.0932,299.53,299.73,10.8,4.0,0.16,175.65080641808615,359.44,11.11
26.149,-80.0966,262.15,299.79,5.8,2.0,0.58,170.76670697666125,359.44,11.11
26.149,-80.0966,262.15,299.79,4.6,6.0,0.1,170.76670697666125,359.44,11.11
26.1586,-80.0774,262.15,299.79,17.8,2.0,0.3,168.57560945683323,359.44,11.11
26.1598,-80.0825,262.15,299.79,13.6,3.0,-0.58,168.93783336870743,359.44,11.11
26.1891,-80.0868,262.15,299.78,7.3,2.0,-0.73,167.61524807789775,359.44,11.11
26.4418,-80.0477,262.15,299.76,15.8,3.0,0.7,151.54221802972432,359.44,11.11
26.6105,-80.023,301.47,299.77,17.5,1.0,1.36,143.09840081676597,359.44,11.11
26.7143,-80.0308,299.54,299.7,2.0,5.0,-0.28,141.1761753342987,359.44,11.11
26.7363,-80.0188,299.21,299.7,19.8,3.0,0.53,139.5526444129362,359.44,11.11
26.7565,-80.0141,301.73,299.69,25.6,6.0,0.36,138.7117452833748,359.44,11.11
17.8051,-77.0046,301.73,301.17,3.3,7.0,1.17,147.31972642870963,322.61,11.11
17.8051,-77.0046,301.73,301.17,9.5,7.0,1.17,147.31972642870963,322.61,11.11
20.4178,-87.2944,262.15,300.78,8.0,4.0,0.16,26.494602812320696,283.94,11.17
20.4178,-87.2944,262.15,300.78,8.9,4.0,0.16,26.494602812320696,283.94,11.17
24.6108,-82.8724,301.55,299.38,4.2,2.0,0.5,98.6748063399869,237.81,11.21
24.5699,-81.3304,302.0,299.85,6.2,6.0,0.4,207.75022367756043,275.27,11.22
-20.7458,149.4721,298.17,298.34,6.0,5.0,0.87,145.99377645932793,344.87,11.25
-20.7458,149.4721,298.17,298.34,6.0,5.0,0.87,145.99377645932793,344.87,11.25
-16.3772,145.558,300.68,299.51,3.5,5.0,-0.05,128.61225256867007,341.97,11.25
-16.3772,145.558,300.68,299.51,3.5,5.0,-0.05,128.61225256867007,341.97,11.25
-27.5166,153.3829,299.57,296.1,1.0,6.0,-0.37,14.16076089541191,171.29,11.25
-27.5166,153.3829,299.57,296.1,1.0,6.0,-0.37,14.16076089541191,171.29,11.25
-27.5,153.3752,297.19,296.1,1.0,6.0,2.6,13.35423773013733,171.29,11.25
-27.5,153.3752,297.19,296.1,1.0,6.0,2.6,13.35423773013733,171.29,11.25
-22.131,113.8774,262.15,298.48,2.0,6.0,-0.26,48.885113195307945,262.7,11.25
-22.131,113.8774,262.15,298.48,2.0,6.0,-0.26,48.885113195307945,262.7,11.25
13.8394,-59.6167,300.77,300.35,10.0,5.0,1.07,134.78468144961616,393.53,11.25
13.8394,-59.6167,300.77,300.35,10.0,5.0,1.07,134.78468144961616,393.53,11.25
16.4279,-88.2068,301.75,301.33,6.9,6.0,-2.13,27.53795355561806,465.85,11.25
16.4279,-88.2068,301.75,301.33,6.9,6.0,-2.13,27.53795355561806,465.85,11.25
16.4339,-88.2012,302.75,301.33,8.5,6.0,0.35,27.616734840501902,465.85,11.25
16.4339,-88.2012,302.75,301.33,8.5,6.0,0.35,27.616734840501902,465.85,11.25
16.8961,-86.0585,302.15,300.92,10.0,5.0,0.76,122.92282142276399,476.67,11.25
16.8961,-86.0585,302.15,300.92,10.0,5.0,0.76,122.92282142276399,476.67,11.25
-3.8746,-33.8096,300.4,300.3,8.0,6.0,-0.16,124.34552240815826,421.53,11.25
-3.8746,-33.8096,300.4,300.3,8.0,6.0,-0.16,124.34552240815826,421.53,11.25
22.3733,114.3819,301.47,296.81,4.0,4.0,0.98,27.36058490008284,39.2,11.25
22.3733,114.3819,301.47,296.81,4.0,4.0,0.98,27.36058490008284,39.2,11.25
22.5365,114.2675,297.81,297.26,2.7,9.0,-0.28,38.03644908334832,39.2,11.25
22.5365,114.2675,297.81,297.26,2.7,9.0,-0.28,38.03644908334832,39.2,11.25
8.7159,-83.8695,302.73,301.58,8.3,5.0,0.13,217.62579303646066,328.89,11.25
8.7159,-83.8695,302.73,301.58,8.3,5.0,0.13,217.62579303646066,328.89,11.25
17.8016,-71.3046,262.15,300.67,6.0,7.0,-0.23,79.85289924337613,51.05,11.25
17.8016,-71.3046,262.15,300.67,6.0,7.0,-0.23,79.85289924337613,51.05,11.25
18.3647,-69.0242,301.09,300.61,9.4,4.0,-0.18,77.95558984731719,497.53,11.25
18.3647,-69.0242,301.09,300.61,9.4,4.0,-0.18,77.95558984731719,497.53,11.25
-16.8122,179.2868,301.56,300.22,4.0,4.0,0.12,113.91163799110998,368.11,11.25
-16.8122,179.2868,301.56,300.22,4.0,4.0,0.12,113.91163799110998,368.11,11.25
18.5053,-73.3408,300.45,301.89,10.0,5.0,1.0,110.42417433284318,142.84,11.25
18.5053,-73.3408,300.45,301.89,10.0,5.0,1.0,110.42417433284318,142.84,11.25
-8.3439,116.0262,302.61,301.62,3.0,3.0,0.41,80.99316432923587,283.48,11.25
-8.3439,116.0262,302.61,301.62,3.0,3.0,0.41,80.99316432923587,283.48,11.25
-8.3487,116.0858,301.97,301.71,4.0,3.0,-0.39,84.4201155576684,283.48,11.25
-8.3487,116.0858,301.97,301.71,4.0,3.0,-0.39,84.4201155576684,283.48,11.25
-8.3448,116.0247,302.04,301.62,8.0,4.0,0.63,81.01511826513371,283.48,11.25
-8.3448,116.0247,302.04,301.62,8.0,4.0,0.63,81.01511826513371,283.48,11.25
17.8323,-76.9222,262.15,301.12,4.0,5.0,-0.15,148.7004814181995,322.61,11.25
17.8323,-76.9222,262.15,301.12,4.0,5.0,-0.15,148.7004814181995,322.61,11.25
18.3419,-78.3557,300.73,301.37,9.8,7.0,-0.64,14.947687102003876,67.66,11.25
18.3419,-78.3557,300.73,301.37,9.8,7.0,-0.64,14.947687102003876,67.66,11.25
18.4978,-77.9328,301.95,301.16,8.9,5.0,0.29,40.517285023246274,67.66,11.25
18.4978,-77.9328,301.95,301.16,8.9,5.0,0.29,40.517285023246274,67.66,11.25
18.4679,-77.3885,301.67,301.07,7.0,4.0,0.52,63.42725452224225,322.61,11.25
18.4679,-77.3885,301.67,301.07,7.0,4.0,0.52,63.42725452224225,322.61,11.25
10.0898,99.8423,302.03,302.0,8.5,9.0,0.26,98.45352768006613,183.92,11.25
10.0898,99.8423,302.03,302.0,8.5,9.0,0.26,98.45352768006613,183.92,11.25
10.1222,99.835,303.37,302.0,4.5,2.0,1.63,101.20750750346154,183.92,11.25
10.1222,99.835,303.37,302.0,4.5,2.0,1.63,101.20750750346154,183.92,11.25
22.2272,-159.4642,296.98,298.12,1.5,3.0,0.94,233.39291187067982,175.55,11.25
22.2272,-159.4642,296.98,298.12,1.5,3.0,0.94,233.39291187067982,175.55,11.25
26.3276,-80.0595,301.69,299.71,17.0,6.0,0.77,157.85334129149695,359.44,11.25
26.3276,-80.0595,301.69,299.71,17.0,6.0,0.77,157.85334129149695,359.44,11.25
13.9752,120.6156,262.15,301.31,4.4,7.0,0.52,139.3269934585197,278.7,11.25
13.9752,120.6156,262.15,301.31,4.4,7.0,0.52,139.3269934585197,278.7,11.25
24.478,-81.9628,301.98,299.73,9.4,3.0,1.33,186.15322873452453,275.27,11.26
-14.2472,125.6003,262.15,301.87,5.5,2.0,1.63,125.95958089150115,269.87,11.29
24.3445,-77.6754,300.08,299.71,1.5,7.0,0.78,46.450705311012165,426.69,11.33
25.9293,-80.0926,300.18,299.74,19.8,2.0,0.94,184.5114474633091,359.44,11.36
16.3331,-88.1497,300.92,301.35,1.5,8.0,1.47,39.07877975094785,465.85,11.37
16.3331,-88.1497,300.92,301.35,2.0,8.0,1.47,39.07877975094785,465.85,11.37
16.3331,-88.1497,300.92,301.35,2.5,8.0,1.47,39.07877975094785,465.85,11.37
24.6654,-81.0722,301.12,299.75,4.0,4.0,1.3,227.3716230148428,275.27,11.37
24.7152,-82.8624,301.06,299.26,13.8,4.0,0.88,100.73860722470017,237.81,11.4
25.1102,-80.34,297.15,299.74,1.8,6.0,0.0,215.48868241108124,408.45,11.4
25.3496,-80.1863,299.94,299.73,4.9,2.0,1.17,197.88357206817034,408.45,11.45
24.6191,-81.1273,300.15,299.86,14.6,2.0,0.07,220.3895002093731,275.27,11.46
25.3626,-80.1664,302.62,299.73,3.9,3.0,0.0,195.86115459744556,408.45,11.46
24.6238,-81.1176,301.25,299.82,9.2,4.0,0.97,221.26531742763837,275.27,11.48
25.4547,-80.1725,301.64,299.65,4.6,7.0,1.08,196.61491946790878,408.45,11.49
25.5498,-80.1009,299.01,299.84,4.2,5.0,-0.26,190.16833205746198,408.45,11.49
18.3297,-64.9516,262.15,300.38,11.6,7.0,0.16,185.8649283237746,366.17,11.49
18.3297,-64.9516,262.15,300.38,11.9,7.0,0.16,185.8649283237746,366.17,11.49
18.3297,-64.9516,262.15,300.38,12.8,7.0,0.16,185.8649283237746,366.17,11.49
18.3297,-64.9516,262.15,300.38,13.1,7.0,0.16,185.8649283237746,366.17,11.49
18.3297,-64.9516,262.15,300.38,13.4,7.0,0.16,185.8649283237746,366.17,11.49
18.3297,-64.9516,262.15,300.38,13.5,7.0,0.16,185.8649283237746,366.17,11.49
18.3297,-64.9516,262.15,300.38,13.6,7.0,0.16,185.8649283237746,366.17,11.49
18.3297,-64.9516,262.15,300.38,13.7,7.0,0.16,185.8649283237746,366.17,11.49
18.3297,-64.9516,262.15,300.38,14.0,7.0,0.16,185.8649283237746,366.17,11.49
18.3297,-64.9516,262.15,300.38,14.1,7.0,0.16,185.8649283237746,366.17,11.49
18.3297,-64.9516,262.15,300.38,14.5,7.0,0.16,185.8649283237746,366.17,11.49
18.3297,-64.9516,262.15,300.38,14.8,7.0,0.16,185.8649283237746,366.17,11.49
18.3297,-64.9516,262.15,300.38,15.0,7.0,0.16,185.8649283237746,366.17,11.49
18.3297,-64.9516,262.15,300.38,15.4,7.0,0.16,185.8649283237746,366.17,11.49
18.3297,-64.9516,262.15,300.38,15.9,7.0,0.16,185.8649283237746,366.17,11.49
6.5621,117.9202,302.84,302.21,12.0,3.0,0.24,140.17517528531667,364.3,11.5
6.5621,117.9202,302.84,302.21,12.0,3.0,0.24,140.17517528531667,364.3,11.5
4.2656,73.0026,301.74,301.86,3.0,10.0,0.74,64.61549566123146,361.57,11.5
4.2656,73.0026,301.74,301.86,3.0,10.0,0.74,64.61549566123146,361.57,11.5
25.0306,-80.4268,300.87,299.78,4.3,4.0,-0.8,225.53130894292678,408.45,11.51
24.6108,-82.9655,301.53,299.43,14.6,2.0,0.83,89.26890854646258,237.81,11.54
24.6214,-81.1245,300.01,299.82,10.0,5.0,0.04,220.73797387981995,275.27,11.56
24.4988,-81.6959,299.63,299.78,8.4,3.0,2.16,190.91720294765844,275.27,11.59
24.5616,-81.4078,299.84,299.82,5.8,5.0,3.69,204.4275394999254,275.27,11.59
24.578,-81.5911,262.15,299.52,2.7,3.0,1.96,201.52934440577312,275.27,11.59
25.0883,-77.4266,302.36,299.7,5.3,3.0,1.11,16.31822058810954,432.84,11.62
25.0883,-77.4266,302.36,299.7,5.9,3.0,1.11,16.31822058810954,432.84,11.62
24.5649,-81.3942,302.0,299.82,6.8,6.0,0.69,205.1883001301992,275.27,11.63
24.6196,-82.9262,301.51,299.34,10.0,2.0,0.84,93.27933484815927,237.81,11.64
24.5634,-81.6626,262.15,299.61,3.4,6.0,1.01,198.56291046096976,275.27,11.67
24.6114,-82.903,299.8,299.38,13.7,2.0,1.06,95.5854731421903,237.81,11.67
24.6288,-82.8327,301.14,299.31,8.2,4.0,0.93,102.76925885708944,237.81,11.67
25.003,-80.4377,300.49,299.78,3.0,4.0,1.18,227.17059306462068,408.45,11.67
25.2831,-80.1742,300.94,299.84,3.5,3.0,-1.64,196.95188098111927,408.45,11.67
26.4492,-80.0466,262.15,299.76,17.7,3.0,0.7,151.1304099028031,359.44,11.67
24.7148,-80.8444,302.29,299.85,14.8,5.0,-0.12,242.69396780696732,275.27,11.7
24.4718,-81.7252,302.32,299.8,12.5,2.0,2.04,187.49076290740828,275.27,11.71
24.5678,-81.6508,301.9,299.7,3.4,4.0,2.02,199.25406660041185,275.27,11.71
-22.1321,113.8763,262.15,298.48,1.0,6.0,-1.84,48.92470733617549,262.7,11.73
24.5083,-81.7083,300.48,299.75,6.2,4.0,0.67,191.76179714456038,275.27,11.74
24.6621,-82.9279,300.17,299.33,15.5,4.0,0.45,93.44594109482,237.81,11.74
-19.8178,149.0658,296.83,298.72,5.0,4.0,0.98,35.001542805618655,344.87,11.75
-19.8178,149.0658,296.83,298.72,5.0,4.0,0.98,35.001542805618655,344.87,11.75
-4.525,129.7853,301.84,301.42,10.0,3.0,0.43,51.862838173598085,153.51,11.75
-4.525,129.7853,301.84,301.42,10.0,3.0,0.43,51.862838173598085,153.51,11.75
6.5139,117.9243,302.9,302.22,5.3,3.0,0.01,144.35154052021946,364.3,11.75
6.5139,117.9243,302.9,302.22,5.3,3.0,0.01,144.35154052021946,364.3,11.75
12.6335,-61.3491,300.26,300.49,9.1,8.0,0.89,25.71519488599931,384.09,11.75
12.6335,-61.3491,300.26,300.49,9.2,8.0,0.89,25.71519488599931,384.09,11.75
12.6335,-61.3491,300.26,300.49,10.1,8.0,0.89,25.71519488599931,384.09,11.75
12.6335,-61.3491,300.26,300.49,11.5,8.0,0.89,25.71519488599931,384.09,11.75
12.6335,-61.3491,300.26,300.49,11.6,8.0,0.89,25.71519488599931,384.09,11.75
12.6335,-61.3491,300.26,300.49,12.2,8.0,0.89,25.71519488599931,384.09,11.75
12.6335,-61.3491,300.26,300.49,12.8,8.0,0.89,25.71519488599931,384.09,11.75
24.642,-82.8969,300.2,299.33,5.2,5.0,0.0,96.38133941794993,237.81,11.76
25.1857,-80.2263,302.47,299.89,13.4,4.0,-0.04,203.07682371987107,408.45,11.76
25.2325,-80.2266,302.64,299.84,3.0,4.0,0.42,202.60510155412888,408.45,11.76
26.6486,-80.0203,299.59,299.68,22.0,4.0,0.85,141.75050025016031,359.44,11.76
17.468,-62.9917,262.15,300.44,16.5,7.0,-0.35,45.31708659957471,331.22,11.77
17.468,-62.9917,262.15,300.44,16.8,7.0,-0.35,45.31708659957471,331.22,11.77
17.468,-62.9917,262.15,300.44,17.0,7.0,-0.35,45.31708659957471,331.22,11.77
17.468,-62.9917,262.15,300.44,17.4,7.0,-0.35,45.31708659957471,331.22,11.77
17.468,-62.9917,262.15,300.44,18.0,7.0,-0.35,45.31708659957471,331.22,11.77
17.468,-62.9917,262.15,300.44,18.3,7.0,-0.35,45.31708659957471,331.22,11.77
24.6979,-81.0255,299.79,299.79,4.7,5.0,2.13,232.64130847536842,275.27,11.79
25.3073,-80.1631,300.87,299.79,12.0,4.0,0.62,195.70169524958402,408.45,11.83
24.7003,-80.9085,302.31,299.86,7.8,5.0,-0.04,238.18317196306518,275.27,11.84
24.6505,-82.915,300.22,299.34,2.6,5.0,0.15,94.62925630694465,237.81,11.9
24.8456,-80.6208,302.31,299.86,10.1,2.0,0.79,248.987028277986,408.45,11.9
24.6635,-82.8756,299.23,299.3,11.6,2.0,1.53,98.72192274672774,237.81,11.92
18.342,-78.3558,302.71,301.38,7.0,6.0,-0.44,14.939979411446926,67.66,11.92
18.342,-78.3558,302.71,301.38,8.5,6.0,-0.44,14.939979411446926,67.66,11.92
18.342,-78.3558,302.71,301.38,9.1,6.0,-0.44,14.939979411446926,67.66,11.92
18.342,-78.3558,302.71,301.38,9.4,6.0,-0.44,14.939979411446926,67.66,11.92
18.342,-78.3558,302.71,301.38,9.7,6.0,-0.44,14.939979411446926,67.66,11.92
24.5877,-82.9525,300.29,299.43,15.5,4.0,0.76,90.52355857349323,237.81,11.97
4.0558,72.9564,301.64,301.83,5.0,9.0,0.17,41.01653551630149,361.57,12.0
4.0558,72.9564,301.64,301.83,5.0,9.0,0.17,41.01653551630149,361.57,12.0
13.83,-61.0688,262.15,300.61,10.0,7.0,0.43,113.34456271463426,384.09,12.0
13.83,-61.0688,262.15,300.61,10.0,7.0,0.43,113.34456271463426,384.09,12.0
13.83,-61.0688,262.15,300.61,5.0,7.0,0.43,113.34456271463426,384.09,12.0
13.83,-61.0688,262.15,300.61,5.0,7.0,0.43,113.34456271463426,384.09,12.0
24.4621,-81.839,300.11,299.77,9.1,6.0,0.45,185.05604614613245,275.27,12.0
24.492,-81.6594,300.93,299.81,7.9,4.0,-0.07,190.80650097041877,275.27,12.0
24.6868,-80.9619,301.64,299.83,6.0,4.0,-0.05,234.36476386577934,275.27,12.0
25.9156,-80.1029,300.18,299.74,8.8,1.0,0.29,186.2654747404138,359.44,12.0
26.1472,-80.0926,262.15,299.79,4.8,2.0,0.54,170.5335768766297,359.44,12.0
24.6851,-80.9645,300.49,299.83,5.2,5.0,0.88,234.0773033390605,275.27,12.02
25.5089,-80.1314,300.03,299.8,7.0,4.0,-0.36,192.83263664899118,408.45,12.02
24.5179,-82.0033,301.96,299.61,5.2,5.0,0.86,186.66710949116816,237.81,12.04
24.6182,-81.156,299.75,299.86,8.0,5.0,-0.4,219.13967778481177,275.27,12.04
25.0758,-80.3228,302.68,299.88,7.0,4.0,0.35,214.35742511456408,408.45,12.04
25.8354,-80.0889,299.12,299.7,18.5,4.0,-0.01,190.88746709504073,359.44,12.04
27.1317,-80.134,300.85,298.86,3.3,4.0,1.17,147.39517884949734,46.71,12.04
24.5822,-82.9272,299.79,299.39,13.4,2.0,1.16,93.07858233065089,237.81,12.05
24.6059,-82.9343,299.33,299.39,16.7,2.0,1.58,92.40280067712999,237.81,12.05
24.718,-80.9361,302.28,299.79,6.7,2.0,1.94,238.63952024110918,275.27,12.06
25.216,-80.286,297.1,299.61,2.4,6.0,-0.59,208.71737529847493,408.45,12.07
24.4381,-81.9031,300.56,299.81,14.8,4.0,-0.99,181.93670152300714,275.27,12.12
24.4971,-81.7083,301.64,299.75,5.2,2.0,1.83,190.5314670699116,275.27,12.12
24.6237,-82.8226,300.2,299.31,12.1,4.0,-0.58,103.76162712113248,237.81,12.12
24.6269,-81.1085,301.27,299.83,3.6,3.0,0.71,221.95614435484816,275.27,12.12
24.6889,-81.0465,300.72,299.75,5.8,3.0,0.95,230.8332964802133,275.27,12.12
25.7778,-80.1116,302.43,299.78,8.0,3.0,0.82,195.32332725023824,408.45,12.12
25.7878,-80.0894,300.15,299.73,13.6,2.0,0.4,193.41333370369367,408.45,12.12
26.108,-80.1034,299.89,299.72,4.2,2.0,0.65,173.78452155708015,359.44,12.12
27.1064,-80.1223,262.15,299.02,4.8,3.0,0.92,148.50078084542935,359.44,12.12
